not user,Minus the hookah cause wtf
user,Where the shisha?? https://t.co/W4FvF2s3Tv
not user,why does hookah have yâ€™all in a chokehold?
user,@ChefBoyRDaou This used to be me with you every week Bc I didnâ€™t even have the intentions we would just indulge in unlimited alcohol &amp; hookah for fun ðŸ˜‚
not user,"If Lebron can do it , so can I  ðŸ˜®"
user,@coyxtreme @wizkhalifa Gravity hookah in our future no doubt
user,Havenâ€™t had a nice hookah and a drink in a while. Definitely overdue
user,@PicturePatriot Hookah*
not user,"5 MORE DAYS LEFT 
#NextLvlBrunchâ€¼ï¸
Sunday August 22nd 
EVERYONE FREE/DRINKS FREE 
Mimosa til 3pm w RSVP
Music by DJ Ampz,DJ juice &amp; DJ Dash 
Mamosas,Food,Hookah,Bottles/Sections Available 
https://t.co/aSvdXQcHWU https://t.co/vVYEzjSe90"
user,Letâ€™s swap the hookah for a Dutch tho
user,Im finna light my hookah up
not user,"@TonightHere New Yorker here. Heâ€™s dropping boatloads of people off in the blackest parts of this city with nothing. Some are sleeping in the street. Literally witnessing it with my own eyeballs. Our mayor is a double talking, hookah smoking LIAR!"
user,"Up smoking hookah and my wine , canâ€™t wait for today gonna be a nice day ðŸ¥°"
not user,New candy hookah tip combos ðŸ‘ŒðŸ¾ dm me for yours  ðŸ­ ðŸ’¨
user,Kinda wanna have a dinner party with hooka wine candles music and friends ðŸ¥°â¤ï¸
not user,"@YourThinkingIt2 Pop out next Saturday ! ðŸ”¥ðŸŽ¥ðŸ‘€

Hottest party of the summer on Long Island!

ðŸ¾ bottle service + hookah ðŸ’¨ 

âŒ early bird tix SOLD OUT 

ðŸ‘‡ðŸ¾ click here to cop your tix 

https://t.co/c3UkBwvBOK https://t.co/WVm7zJViJk"
user,I need to purchase an hookah
not user,"Iâ€™d also like to say that I enjoy the energy this Kwame Brown man is giving to these men 

(Minus the hookah smoking)"
not user,"Im turning up tonight with the homie @IamDJFred ðŸš€ðŸš€ðŸš€
ðŸ¾BYOB 
ðŸ— Full Kitchen
ðŸ’¨ Hookah specials 

Beat me there!! 
#ZodiacLounge 
2220 Marsh Lane Carrollton, TX https://t.co/PRVbL7QoIU"
not user,Atlanta going to be a zoo if Hawks and Braves both win tonight. No hookah is safe.
not user,Itâ€™s Tirsty Thursday! No better place to spend it then with the sexy ladies at Silhouettes! ðŸ˜‰ Enjoy happy hour 5pm-7pmðŸ¹ðŸ» No Cover Charge - Private Dance Rooms - Fully Stocked Bar - Hookah - Kitchen - Pool Table - Games! open 7 days a week 3pm-2am!   #coopersburg #allentownpa
not user,Dazed8 Rainbow Unicorn Delta8 rechargeable vape pen (Indica) #Cigars #cigar #baltimorecigars #marylandcigars #cigarlife #smoke #Hookah #Ejuice #Baltimore #Towson #maryland #dab #dabsociety ##ellicottcity #ellicottcitymd #Oldellicottcity #Catonsville #CatonsvilleMD https://t.co/DifoRvDg0d
not user,"1 dead, 4 injured; Virginia Tech President confirms student was among victims in hookah bar shooting https://t.co/JNy8XmHgWI"
user,Relaxing night with some hookah and the hills
user,@hollie_115 Whoa!!!! I love hookah!!!! Oh no!
user,"Remember I told yâ€™all I wasnâ€™t drinking until next weekend?? Lol yea, well that was a lie.

Iâ€™m 3 glasses of Prosecco in trying to decide if should fire up my hookah ðŸ¤¦ðŸ¾"
not user,All Atlanta people know is hookah and brunch.
user,Chicago needs more places that have hookah ðŸ˜©
user,Hookah me pleaseðŸ˜¥
user,Dc banning hookah? AAAAHAAAâ˜ ï¸
not user,I do not like hookah hoggerzðŸ˜‚
not user,"Dallas Tweeps,
Ali Baba hookah in Irving will be showing the T20 final on big screens on Saturday night. We can watch it together with hookah, tea and pizza. They have a BYOB policy as well. Let me know

@ZMNIAZI1 
@helorashid 
@AliFahimp 
@JeRaBlaDe 
@Rafi_AAA
@PakistanDaBoota"
user,went to a hookah bar for the first time this year https://t.co/TZS1JDd9Ne
user,I ainâ€™t got no tobacco for my hookah I hate it here ðŸ˜­ðŸ˜­ðŸ˜­ that mean I canâ€™t smoke when I get up tomorrow
user,I need another hookah I canâ€™t believe I broke ALL mine ðŸ¤¦ðŸ½
user,"Breh, this is going to be HILARIOUS, that Luka wit the Hookah got me dying ðŸ˜­"
user,@Taylor_M_Gang I feel this.  My core feels this. Now I want a hookah!
user,bored in the house smoking hookah. how is this my life
user,"Mfs smoke hookah and drink daiquiris everyday. Itâ€™s me, Iâ€™m mfs ðŸ˜­ðŸ˜."
user,@foxmccloud82 hookah tomorrow ðŸ˜‚
user,@Ann1Belinda Iâ€™m working hookah!
not user,This Friday we will have the honor of Keri Epps and The Headliner Band performing Live at ALL IN Sports Bar and Lounge! #sections #RSVP #drinks #hookah #friday https://t.co/DKEtK3O4ZW
user,Some changes here at the hookah lounge but there's a sliver lining I might be working here being there  bartender
user,open bar and open hookah lemme go head and put my phone on airplane mode so nothing post ðŸ¤£âœŒðŸ¾
user,This hookah kinda arddd
user,Aye I just tripped off it. Iâ€™m missing a whole damn hookah. Wtf
not user,@rxjef77 Hookah to go?  There is actually a funny story to that.
user,not with me unless you setting up a hookah.
user,Hookah lounge vibes
user,At the hookah lounge
not user,Nasty ass hookah
user,"Canâ€™t forget the hookah, @_SpencerCharles"
user,&amp; i just go on lunch &amp; hookah outings ðŸ¤¦ðŸ¾
not user,It seem like the bottle girls and hookah girls be getting all the tips ðŸ˜­
not user,"Yâ€™all not still smoking hookah right?

I just know yâ€™all not still smokin Baja Blast flavored car exhaust in 2021â€¦"
not user,"California hookah lounge shooting leaves 2 dead: reports

https://t.co/pyRtoCgpm8
Another one"
not user,Im drunk i just knocked hookah coals in my friend drink ðŸ˜‚
user,I really bought a whole mini hookah and only used it once
not user,bitches wake up and already set up the hookah wtf
not user,"I wanna open up a trap coffee spot thatâ€™s upscale enough to sit in chill, and in the back you can smoke weed, cigars, or hookah."
not user,Senio called hookah â€œcherry cigarettesâ€ ðŸ’€ dawg
user,Feeling: where the shisha?!
user,Iâ€™m thinking about going to a hookah bar or something Iâ€™m just tired of the house
user,"@TommyYoza If youâ€™re bored tonight, Iâ€™m at my friends hookah bar in Woodland Hills right now youâ€™re welcome to join. Itâ€™s a mellow vibe. If not Iâ€™m free tomorrow night at some point"
not user,@Sanauvaaa hookah? https://t.co/MEvcrx6Dek
not user,"Board Briefs with Bridget - January 12, 2023
https://t.co/U6bBE6LpDw

#LillyScholar #WaterPipe #StrategicPlanning #NewOfficers"
user,"+ canâ€™t complement eachother to the long list of things we canâ€™t do. 

Along with such things as brunch, smoke hookah, etc. ðŸ˜‚"
user,Wine and hookah business date lol with my home girl this week!! Sheâ€™s been giving me so much knowledge with one of my businesses Iâ€™m starting
user,"I just dropped my hookah tip, somebody fuckin my niggaðŸ¥²"
not user,"#job: Head of Digital (Hookah, Shisha, Tobacco) - Austin, TX | #ACCUR Recruiting Services - https://t.co/qOjHKQPiLZ #AccurRecruitingServices #jobs #careers #hiring #recruitment #humanresources"
user,I gotta stop smoking hookah ðŸ˜­ðŸ˜­ðŸ˜­
user,Getting free hookah is great when your known ðŸ‘ðŸ¼
not user,niggas do look gay as hell smoking hookah im sorry ðŸ’€ðŸ’€ðŸ’€ðŸ’€
user,I wanna go to Harlot just for the hookah lol
user,No more liquor or hookah until summer
user,Man ATLanta is top tier i just seen a hookah lounge car wash. I LOVE ATL
user,Yâ€™all Be Feens For That Hookah Its Crazy ðŸ˜‚
user,@_waspoppin convinced ppl who hate on hookah just dk how to smoke it ðŸ§ðŸ½
not user,@__KDASH Hookah said: https://t.co/gdBjrTkhtL
user,"Hookah, Liquor, &amp; Star gazing.. ðŸ¤­ WATTBA"
not user,"Tried Cru for brunch and itâ€™s suchhhhhh a vibe . Food was great , drinks were great , vibes and music were great .. and they even have hookah for you hookah heauxs"
user,Hookah was phucking me upâ€¼ï¸ðŸ’€ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ https://t.co/73tbD4iKjl
not user,"TONIGHT #DMV #DC FUNâ€¼ï¸EVERY #WEDNESDAY #FUN 7-11P! #FREE No Cover! #Food &amp; Drink Specials #Karaoke #Hookah #DCHappyHour #happyhour #dcfood #dckaraoke #dckaraokehappyhour #washingtondc #dchappyhour #party #dceats #party #humpday #birthday #birthdays 
RSVP https://t.co/nVwLr6Cve7 https://t.co/bNq2xJsGGe"
not user,i hate how hookah fcks up my stomach
user,"Day 4 of Covid, time to make a hookah Iâ€™m fine"
not user,Hookah spots?
user,It is too early to smoke hookah? ðŸ§
not user,I look at yâ€™all hookah smokers the same way I look at heroine users yall nasty fr
user,"It be so random with me too tho, I go to the mall, see someone, say letâ€™s get drinks, go to hookah &amp; before you know itâ€¦3am ðŸ™ƒðŸ«¤"
user,Yâ€™all i love hookah so sorry
user,Am I actually going to smoke hookah for the third night in a row? Absolutely.
user,Iâ€™m never going out w g again cause he made me blow 10k in one night while he wanted to sweet talk strippers &amp; I was on the hookah w my friends ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚
user,I'm so ready for @Iamsoshady to come back to Atlanta bruh ðŸ˜­ some hookah and lamb chops calling my name
user,Internet just said itâ€™s gay for men to smoke hookah lmao. Donâ€™t act like we get a break on here ðŸ˜­
user,@49ersMike_NFL @EffiingAmaziing Is that a hookah? That ones dope
user,Hookah + weed ðŸ¥´ðŸ¥´ðŸ¥´. Finna be dead
user,They had me at hookah ðŸ˜‚
not user,@GangstaGibbs__ They got hookah ? ðŸ˜­
not user,Royal kitty hittin' the hookah pipe. https://t.co/YNO0uDXcnr
not user,@Luhv_Xxpozed While donâ€™t really part take in hookah regularly like that. Iâ€™m curious as to how or when did it become something for women only? Lol literally men were smoking hookah first to my knowledge in cigar lounges and what not. ðŸ¤·ðŸ¾
user,@WalkLikeWalt Lol 9th &amp; hookah
not user,"@moeeyjazzz @Reggie_Tre5 @moeeyjazzz 
NEW YEAR'S EVE PARTY : BLACK TIE EDITION 

DECEMBER 31ST / 9PM - 4AM 
#NYE2k21

AFROBEAT - DANCEHALL- REGGAE &amp; MORE
Bar ðŸ¹ Bottle Service ðŸ¾ Hookah ðŸ’¨ All Available 

ðŸ‘‰ðŸ¾MORE INFO &amp; EARLY BIRD TICKET HERE
  https://t.co/V9uSMV9b4q https://t.co/OuP786ZOHf"
user,Hookah for breakfast
not user,"Weâ€™re back at it again for another lit night at Lotus Stafford ðŸ¤˜

ðŸŽ¶ @djyoungstreetz LIVE tonight from 8-10pm

ðŸ’¨ HOOKAH ON THE PATIO (until 10pm)

ðŸ¹FULL BAR
Enjoy frozen mimosas, daiquiris, dirty lemonade, SHOTS &amp; MORE!

ðŸ“ 2903 S Main St. Stafford, TX https://t.co/0xUSPLvKGN"
user,Hookah and drank.
not user,the whole section and hookah shit is tired. are we really having fun?
not user,"This Bad Bunny track just sounds like hookah and bad decisions. 

It feels like summer."
user,Nah Santana came all the way with shisha .. cause that shit make me wanna dance ðŸ¤ªðŸ˜‚ I likeeeeee
not user,bitches that can do hookah all the time scare me. Because how is that shit not making you sick ðŸ¤®
not user,That hookah had me fucked up. Iâ€™ll never smoke hookah again.
not user,I listen to Shisha everyday
not user,This lady wanna battle me in dancing .... at this straight hookah lounge ðŸ˜…ðŸ¤£ lady I will buck you down all around America
user,I canâ€™t even try to be sexy with a candy hookah tip im too dogish for that Iâ€™ll be done ate all the candy ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚
user,Your girl is a hookah lounge hostess tonight for a private event. Having a blast. https://t.co/JYAie7EyCK
user,Spending my Saturday night and at the hookah bar as usual while watching Sailor Moon on my laptop. https://t.co/FKRWZnCE4P
user,Everywhere we go we gotta get a hookah ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚
user,Hookah was bomb
not user,"They got these dumbass electric hookahâ€™s, Iâ€™m annoyed"
user,"Wine, hookah &amp; tacos"
not user,Exactly why sharing hookah weed or vapes is absolutely disgusting to me!! If you canâ€™t afford to have your own you donâ€™t need to be doing it ðŸ˜­
not user,"TONIGHTâ€¼ï¸@sjhookahlounge is the only place to be . The hottest spot in Jersey â€¼ï¸
DOORS OPEN AT 8pm-1
21+ with ID
BYOB
FREE PARKING 
22+ FLAVORS OF HOOKAH

#sjhookahlounge #jersey #southjersey #hookah #weekendvibes https://t.co/nGFgmokxsK"
user,"bitches think smoking hookah is a personality trait. itâ€™s me, Iâ€™m bitches ðŸ¤£"
user,Debating if i want a hookah or not
not user,Its the same at the gay clubs daughterâ€¦. It just smell like hookah and Dior Sauvage. https://t.co/L6Zn6DC3Qx
not user,#NowPlaying Tyga Ft Young Thug - Hookah (MMP Intro) (Clean) :: Tune In: https://t.co/NrvwgEuOgI
user,i like hookah idc
user,Wish there wuz hookah here ðŸ˜«
user,"Itâ€™s raining today so Iâ€™m thinking hookah, shots and blunts today with good movies and food."
not user,"@Chunck0 @wittyfoal727188 @EthanUBall @ImperatorTravis @twocupdaddy Vapes, cigarettes, hookah or any hard drug ainâ€™t my cup of tea. ðŸ˜‚ I tried the hookah and was like wtf is even the point. People just blowing smoke to look cute ðŸ˜‚"
user,I wanna be able to get a pedicure while smoking hookah! One can dream!
not user,Man I donâ€™t even smoke hookah but I want one right now
user,No worse feeling than somebody knocking over the hookah. My heart drop immediately.
user,thereâ€™s non tobacco hookah lol
user,I just knew I was about to fix me a Hookah but Iâ€™m all out of shisha ðŸ˜­
not user,EVERY SATURDAYâ€¼ï¸ Saucy Saturdays @cruloungeatx w/ me on the vibe controlâ€¦ Hookah &amp; Drink Specials All Night #DjDMoneyInDaBuilding #CatchAVibe ðŸŸ¢ðŸƒðŸ’¨ @ CRU Lounge Austin https://t.co/rBxnqeTU2m
not user,Tbh women donâ€™t even interact with men anymore in social gatherings. They dance on their friends and smoke hookah. This is the result.
not user,Yesterday I couldnâ€™t believe this 19 year old mom was giving her 1 year old daughter hookah. I had to scream at her. I couldnâ€™t mind my business
not user,"#SundayFunday just got better!

Come Crawl with me and the team this Sunday Downtown Raleigh! 

6 venues, 6 Djs, Different Genres of music, Hookah and More

Link in bio @ Raleigh, North Carolina https://t.co/WYpdMsuPpl"
